Provider,PotentialFraud,Fraud,InpatientClaimCount,AvgInpatientReimbursement,TotalInpatientReimbursement,AvgInpatientDeductible,AvgLengthOfStay,OutpatientClaimCount,AvgOutpatientReimbursement,TotalOutpatientReimbursement,AvgOutpatientDeductible,TotalClaimCount,TotalReimbursement,InpatientToOutpatientRatio
PRV56758,No,0,0,0.0,0.0,0.0,0.0,531,310.52730696798494,164890.0,3.3333333333333335,531,164890.0,0.0
PRV56759,No,0,2,13500.0,27000.0,1068.0,8.5,9,140.0,1260.0,4.444444444444445,11,28260.0,0.2222222222222222
PRV56760,No,0,0,0.0,0.0,0.0,0.0,643,292.84603421461895,188300.0,2.5038880248833593,643,188300.0,0.0
PRV56761,No,0,89,8966.292134831461,798000.0,1068.0,5.438202247191011,25,288.8,7220.0,5.6,114,805220.0,3.56
PRV56762,No,0,1,3000.0,3000.0,1068.0,4.0,38,202.89473684210526,7710.0,2.6315789473684212,39,10710.0,0.02631578947368421
PRV56763,No,0,13,8846.153846153846,115000.0,1068.0,9.692307692307692,13,114.61538461538461,1490.0,0.0,26,116490.0,1.0
PRV56764,No,0,5,10000.0,50000.0,1068.0,5.8,196,233.0612244897959,45680.0,2.9081632653061225,201,95680.0,0.025510204081632654
PRV56765,No,0,0,0.0,0.0,0.0,0.0,22,271.3636363636364,5970.0,0.0,22,5970.0,0.0
PRV56766,No,0,2,8000.0,16000.0,1068.0,3.0,27,325.18518518518516,8780.0,0.7407407407407407,29,24780.0,0.07407407407407407
PRV56767,No,0,6,8333.333333333334,50000.0,1068.0,3.3333333333333335,12,130.83333333333334,1570.0,5.833333333333333,18,51570.0,0.5
PRV56768,No,0,4,4250.0,17000.0,1068.0,2.5,0,0.0,0.0,0.0,4,17000.0,4.0
PRV56769,No,0,4,8000.0,32000.0,1068.0,6.5,19,164.21052631578948,3120.0,0.0,23,35120.0,0.21052631578947367
PRV56771,No,0,0,0.0,0.0,0.0,0.0,2,230.0,460.0,15.0,2,460.0,0.0
PRV56772,No,0,5,7200.0,36000.0,1068.0,8.4,65,184.0,11960.0,2.0,70,47960.0,0.07692307692307693
PRV56773,No,0,6,7500.0,45000.0,1068.0,7.333333333333333,36,464.72222222222223,16730.0,6.111111111111111,42,61730.0,0.16666666666666666
PRV56774,No,0,1,4000.0,4000.0,1068.0,4.0,0,0.0,0.0,0.0,1,4000.0,1.0
PRV56775,No,0,3,9333.333333333334,28000.0,1068.0,10.666666666666666,15,423.3333333333333,6350.0,0.0,18,34350.0,0.2
PRV56777,No,0,12,8166.666666666667,98000.0,1068.0,5.166666666666667,31,133.8709677419355,4150.0,5.483870967741935,43,102150.0,0.3870967741935484
PRV56778,No,0,15,7600.0,114000.0,1068.0,5.6,23,355.6521739130435,8180.0,0.8695652173913043,38,122180.0,0.6521739130434783
PRV56780,No,0,0,0.0,0.0,0.0,0.0,7,125.71428571428571,880.0,0.0,7,880.0,0.0
PRV56782,No,0,0,0.0,0.0,0.0,0.0,288,312.53472222222223,90010.0,1.7708333333333333,288,90010.0,0.0
PRV56783,No,0,0,0.0,0.0,0.0,0.0,85,299.1764705882353,25430.0,0.0,85,25430.0,0.0
PRV56784,No,0,0,0.0,0.0,0.0,0.0,19,364.2105263157895,6920.0,20.526315789473685,19,6920.0,0.0
PRV56788,No,0,0,0.0,0.0,0.0,0.0,177,282.8813559322034,50070.0,0.96045197740113,177,50070.0,0.0
PRV56789,No,0,7,6857.142857142857,48000.0,1068.0,4.571428571428571,60,258.5,15510.0,2.8333333333333335,67,63510.0,0.11666666666666667
PRV56790,No,0,0,0.0,0.0,0.0,0.0,91,384.5054945054945,34990.0,0.43956043956043955,91,34990.0,0.0
PRV56791,No,0,0,0.0,0.0,0.0,0.0,233,287.6824034334764,67030.0,2.532188841201717,233,67030.0,0.0
PRV56792,No,0,0,0.0,0.0,0.0,0.0,8,307.5,2460.0,0.0,8,2460.0,0.0
PRV56793,No,0,3,14666.666666666666,44000.0,1068.0,4.0,28,440.35714285714283,12330.0,0.0,31,56330.0,0.10714285714285714
PRV56796,No,0,3,16333.333333333334,49000.0,1068.0,4.0,89,252.69662921348313,22490.0,3.707865168539326,92,71490.0,0.033707865168539325
PRV56797,No,0,0,0.0,0.0,0.0,0.0,5,252.0,1260.0,0.0,5,1260.0,0.0
PRV56798,No,0,0,0.0,0.0,0.0,0.0,24,420.8333333333333,10100.0,1.6666666666666667,24,10100.0,0.0
PRV56800,No,0,7,13142.857142857143,92000.0,1068.0,8.285714285714286,50,176.6,8830.0,1.8,57,100830.0,0.14
PRV56801,No,0,0,0.0,0.0,0.0,0.0,25,328.4,8210.0,1.6,25,8210.0,0.0
PRV56802,No,0,12,14416.666666666666,173000.0,1068.0,4.75,0,0.0,0.0,0.0,12,173000.0,12.0
PRV56803,No,0,8,12500.0,100000.0,1068.0,6.625,787,278.80559085133416,219420.0,1.9059720457433291,795,319420.0,0.010165184243964422
PRV56805,No,0,0,0.0,0.0,0.0,0.0,1,70.0,70.0,0.0,1,70.0,0.0
PRV56807,No,0,0,0.0,0.0,0.0,0.0,91,249.8901098901099,22740.0,4.285714285714286,91,22740.0,0.0
PRV56808,Yes,1,47,9170.212765957447,431000.0,1068.0,4.404255319148936,15,174.0,2610.0,0.0,62,433610.0,3.1333333333333333
PRV56809,No,0,4,7750.0,31000.0,1068.0,4.5,40,356.75,14270.0,1.5,44,45270.0,0.1
PRV56810,No,0,0,0.0,0.0,0.0,0.0,14,563.5714285714286,7890.0,0.0,14,7890.0,0.0
PRV56811,No,0,8,11375.0,91000.0,1068.0,5.375,54,278.7037037037037,15050.0,5.185185185185185,62,106050.0,0.14814814814814814
PRV56813,No,0,0,0.0,0.0,0.0,0.0,106,320.188679245283,33940.0,3.207547169811321,106,33940.0,0.0
PRV56816,No,0,0,0.0,0.0,0.0,0.0,15,469.3333333333333,7040.0,0.0,15,7040.0,0.0
PRV56818,No,0,4,11000.0,44000.0,1068.0,4.75,16,96.25,1540.0,0.0,20,45540.0,0.25
PRV56819,No,0,24,9125.0,219000.0,1068.0,6.708333333333333,1,1900.0,1900.0,0.0,25,220900.0,24.0
PRV56820,No,0,0,0.0,0.0,0.0,0.0,5,164.0,820.0,0.0,5,820.0,0.0
PRV56821,No,0,0,0.0,0.0,0.0,0.0,12,263.3333333333333,3160.0,5.833333333333333,12,3160.0,0.0
PRV56823,No,0,0,0.0,0.0,0.0,0.0,18,351.1111111111111,6320.0,0.5555555555555556,18,6320.0,0.0
PRV56824,No,0,0,0.0,0.0,0.0,0.0,136,349.55882352941177,47540.0,0.9558823529411765,136,47540.0,0.0
PRV56826,No,0,4,4500.0,18000.0,1068.0,3.75,20,143.5,2870.0,4.5,24,20870.0,0.2
PRV56828,No,0,0,0.0,0.0,0.0,0.0,142,285.28169014084506,40510.0,2.816901408450704,142,40510.0,0.0
PRV56829,No,0,0,0.0,0.0,0.0,0.0,193,291.55440414507774,56270.0,1.761658031088083,193,56270.0,0.0
PRV56830,No,0,0,0.0,0.0,0.0,0.0,7,940.0,6580.0,14.285714285714286,7,6580.0,0.0
PRV56831,No,0,0,0.0,0.0,0.0,0.0,5,152.0,760.0,0.0,5,760.0,0.0
PRV56832,No,0,0,0.0,0.0,0.0,0.0,11,683.6363636363636,7520.0,0.0,11,7520.0,0.0
PRV56833,No,0,0,0.0,0.0,0.0,0.0,8,88.75,710.0,0.0,8,710.0,0.0
PRV56834,No,0,1,3000.0,3000.0,1068.0,2.0,15,256.6666666666667,3850.0,0.0,16,6850.0,0.06666666666666667
PRV56835,No,0,0,0.0,0.0,0.0,0.0,103,239.2233009708738,24640.0,2.8155339805825244,103,24640.0,0.0
PRV56836,No,0,0,0.0,0.0,0.0,0.0,3,246.66666666666666,740.0,0.0,3,740.0,0.0
PRV56837,No,0,0,0.0,0.0,0.0,0.0,42,408.8095238095238,17170.0,2.142857142857143,42,17170.0,0.0
PRV56839,No,0,2,7500.0,15000.0,1068.0,3.0,10,287.0,2870.0,0.0,12,17870.0,0.2
PRV56840,No,0,0,0.0,0.0,0.0,0.0,89,214.4943820224719,19090.0,6.51685393258427,89,19090.0,0.0
PRV56843,No,0,0,0.0,0.0,0.0,0.0,2,430.0,860.0,0.0,2,860.0,0.0
PRV56845,No,0,0,0.0,0.0,0.0,0.0,9,66.66666666666667,600.0,14.444444444444445,9,600.0,0.0
PRV56846,No,0,0,0.0,0.0,0.0,0.0,21,334.2857142857143,7020.0,1.4285714285714286,21,7020.0,0.0
PRV56850,No,0,0,0.0,0.0,0.0,0.0,17,273.52941176470586,4650.0,9.411764705882353,17,4650.0,0.0
PRV56851,No,0,0,0.0,0.0,0.0,0.0,20,369.0,7380.0,3.0,20,7380.0,0.0
PRV56852,No,0,0,0.0,0.0,0.0,0.0,20,98.0,1960.0,4.5,20,1960.0,0.0
PRV56853,No,0,0,0.0,0.0,0.0,0.0,27,197.77777777777777,5340.0,1.4814814814814814,27,5340.0,0.0
PRV56854,No,0,0,0.0,0.0,0.0,0.0,3,200.0,600.0,0.0,3,600.0,0.0
PRV56855,No,0,0,0.0,0.0,0.0,0.0,4,72.5,290.0,25.0,4,290.0,0.0
PRV56856,No,0,0,0.0,0.0,0.0,0.0,90,263.0,23670.0,3.0,90,23670.0,0.0
PRV56857,No,0,0,0.0,0.0,0.0,0.0,46,358.2608695652174,16480.0,0.0,46,16480.0,0.0
PRV56858,No,0,0,0.0,0.0,0.0,0.0,40,196.75,7870.0,5.5,40,7870.0,0.0
PRV56860,No,0,0,0.0,0.0,0.0,0.0,3,856.6666666666666,2570.0,0.0,3,2570.0,0.0
PRV56861,No,0,0,0.0,0.0,0.0,0.0,31,179.3548387096774,5560.0,0.0,31,5560.0,0.0
PRV56862,No,0,0,0.0,0.0,0.0,0.0,14,213.57142857142858,2990.0,0.0,14,2990.0,0.0
PRV56863,No,0,0,0.0,0.0,0.0,0.0,52,270.5769230769231,14070.0,1.9230769230769231,52,14070.0,0.0
PRV56864,No,0,0,0.0,0.0,0.0,0.0,24,158.33333333333334,3800.0,0.0,24,3800.0,0.0
PRV56866,No,0,0,0.0,0.0,0.0,0.0,68,399.70588235294116,27180.0,1.6176470588235294,68,27180.0,0.0
PRV56867,No,0,0,0.0,0.0,0.0,0.0,9,381.1111111111111,3430.0,7.777777777777778,9,3430.0,0.0
PRV56868,No,0,0,0.0,0.0,0.0,0.0,18,421.6666666666667,7590.0,0.0,18,7590.0,0.0
PRV56869,No,0,0,0.0,0.0,0.0,0.0,36,311.6666666666667,11220.0,1.3888888888888888,36,11220.0,0.0
PRV56870,No,0,13,9153.846153846154,119000.0,1068.0,4.538461538461538,0,0.0,0.0,0.0,13,119000.0,13.0
PRV56871,No,0,0,0.0,0.0,0.0,0.0,11,395.45454545454544,4350.0,4.545454545454546,11,4350.0,0.0
PRV56873,No,0,1,6000.0,6000.0,1068.0,3.0,1,70.0,70.0,0.0,2,6070.0,1.0
PRV56877,Yes,1,15,10866.666666666666,163000.0,1068.0,5.6,29,255.51724137931035,7410.0,1.7241379310344827,44,170410.0,0.5172413793103449
PRV56878,No,0,0,0.0,0.0,0.0,0.0,26,256.15384615384613,6660.0,1.5384615384615385,26,6660.0,0.0
PRV56879,No,0,0,0.0,0.0,0.0,0.0,7,1162.857142857143,8140.0,14.285714285714286,7,8140.0,0.0
PRV56880,No,0,0,0.0,0.0,0.0,0.0,2,130.0,260.0,0.0,2,260.0,0.0
PRV56881,No,0,0,0.0,0.0,0.0,0.0,78,220.51282051282053,17200.0,1.9230769230769231,78,17200.0,0.0
PRV56882,No,0,0,0.0,0.0,0.0,0.0,21,192.85714285714286,4050.0,1.9047619047619047,21,4050.0,0.0
PRV56884,No,0,0,0.0,0.0,0.0,0.0,8,180.0,1440.0,12.5,8,1440.0,0.0
PRV56885,No,0,9,7333.333333333333,66000.0,1068.0,5.555555555555555,1,50.0,50.0,0.0,10,66050.0,9.0
PRV56886,No,0,0,0.0,0.0,0.0,0.0,11,123.63636363636364,1360.0,0.0,11,1360.0,0.0
PRV56887,No,0,0,0.0,0.0,0.0,0.0,36,253.33333333333334,9120.0,6.388888888888889,36,9120.0,0.0
PRV56888,No,0,0,0.0,0.0,0.0,0.0,10,605.0,6050.0,1.0,10,6050.0,0.0
PRV56889,No,0,5,22000.0,110000.0,1068.0,9.2,45,367.77777777777777,16550.0,10.0,50,126550.0,0.1111111111111111
PRV56890,No,0,0,0.0,0.0,0.0,0.0,12,355.8333333333333,4270.0,5.0,12,4270.0,0.0
PRV56891,No,0,0,0.0,0.0,0.0,0.0,1,10.0,10.0,20.0,1,10.0,0.0
PRV56892,No,0,0,0.0,0.0,0.0,0.0,13,244.6153846153846,3180.0,0.0,13,3180.0,0.0
PRV56893,No,0,0,0.0,0.0,0.0,0.0,7,431.42857142857144,3020.0,0.0,7,3020.0,0.0
PRV56894,No,0,0,0.0,0.0,0.0,0.0,26,167.69230769230768,4360.0,0.0,26,4360.0,0.0
PRV56895,No,0,13,11153.846153846154,145000.0,1068.0,7.846153846153846,1,0.0,0.0,0.0,14,145000.0,13.0
PRV56896,No,0,3,20000.0,60000.0,1068.0,9.333333333333334,0,0.0,0.0,0.0,3,60000.0,3.0
PRV56897,No,0,8,7750.0,62000.0,1068.0,5.25,0,0.0,0.0,0.0,8,62000.0,8.0
PRV56900,No,0,2,9500.0,19000.0,1068.0,5.0,0,0.0,0.0,0.0,2,19000.0,2.0
PRV56901,No,0,0,0.0,0.0,0.0,0.0,66,154.3939393939394,10190.0,0.30303030303030304,66,10190.0,0.0
PRV56902,No,0,1,4000.0,4000.0,1068.0,3.0,0,0.0,0.0,0.0,1,4000.0,1.0
PRV56903,No,0,2,28500.0,57000.0,1068.0,10.0,0,0.0,0.0,0.0,2,57000.0,2.0
PRV56904,No,0,4,7000.0,28000.0,1068.0,5.5,0,0.0,0.0,0.0,4,28000.0,4.0
PRV56905,No,0,0,0.0,0.0,0.0,0.0,15,405.3333333333333,6080.0,3.3333333333333335,15,6080.0,0.0
PRV56906,No,0,5,9400.0,47000.0,1068.0,10.0,1,1100.0,1100.0,0.0,6,48100.0,5.0
PRV56907,No,0,0,0.0,0.0,0.0,0.0,15,388.0,5820.0,0.0,15,5820.0,0.0
PRV56908,No,0,0,0.0,0.0,0.0,0.0,1,60.0,60.0,0.0,1,60.0,0.0
PRV56909,No,0,3,5666.666666666667,17000.0,1068.0,5.0,4,397.5,1590.0,0.0,7,18590.0,0.75
PRV56910,No,0,4,9300.0,37200.0,1068.0,3.25,1,60.0,60.0,0.0,5,37260.0,4.0
PRV56912,No,0,6,14333.333333333334,86000.0,1068.0,6.166666666666667,0,0.0,0.0,0.0,6,86000.0,6.0
PRV56914,No,0,6,11666.666666666666,70000.0,1068.0,7.333333333333333,0,0.0,0.0,0.0,6,70000.0,6.0
PRV56915,No,0,4,7725.0,30900.0,1068.0,5.75,0,0.0,0.0,0.0,4,30900.0,4.0
PRV56916,No,0,11,10336.363636363636,113700.0,1068.0,4.2727272727272725,0,0.0,0.0,0.0,11,113700.0,11.0
PRV56917,No,0,1,7000.0,7000.0,1068.0,7.0,6,313.3333333333333,1880.0,0.0,7,8880.0,0.16666666666666666
PRV56918,Yes,1,7,20285.714285714286,142000.0,1068.0,11.571428571428571,0,0.0,0.0,0.0,7,142000.0,7.0
PRV56919,No,0,0,0.0,0.0,0.0,0.0,2,15.0,30.0,0.0,2,30.0,0.0
PRV56920,No,0,0,0.0,0.0,0.0,0.0,1,80.0,80.0,0.0,1,80.0,0.0
PRV56923,No,0,0,0.0,0.0,0.0,0.0,41,147.0731707317073,6030.0,7.560975609756097,41,6030.0,0.0
PRV56926,No,0,0,0.0,0.0,0.0,0.0,1,20.0,20.0,0.0,1,20.0,0.0
PRV56928,No,0,0,0.0,0.0,0.0,0.0,32,204.0625,6530.0,3.4375,32,6530.0,0.0
PRV56929,No,0,0,0.0,0.0,0.0,0.0,45,170.44444444444446,7670.0,3.111111111111111,45,7670.0,0.0
PRV56930,No,0,0,0.0,0.0,0.0,0.0,24,278.3333333333333,6680.0,0.0,24,6680.0,0.0
PRV56931,No,0,0,0.0,0.0,0.0,0.0,21,314.76190476190476,6610.0,0.0,21,6610.0,0.0
PRV56932,No,0,0,0.0,0.0,0.0,0.0,9,90.0,810.0,3.3333333333333335,9,810.0,0.0
PRV56933,No,0,0,0.0,0.0,0.0,0.0,12,388.3333333333333,4660.0,0.0,12,4660.0,0.0
PRV56934,No,0,0,0.0,0.0,0.0,0.0,6,75.0,450.0,0.0,6,450.0,0.0
PRV56935,No,0,0,0.0,0.0,0.0,0.0,24,549.5833333333334,13190.0,0.0,24,13190.0,0.0
PRV56937,No,0,0,0.0,0.0,0.0,0.0,5,62.0,310.0,0.0,5,310.0,0.0
PRV56938,No,0,0,0.0,0.0,0.0,0.0,22,174.54545454545453,3840.0,3.6363636363636362,22,3840.0,0.0
PRV56939,No,0,0,0.0,0.0,0.0,0.0,16,317.5,5080.0,5.0,16,5080.0,0.0
PRV56941,No,0,0,0.0,0.0,0.0,0.0,21,203.8095238095238,4280.0,4.761904761904762,21,4280.0,0.0
PRV56942,No,0,0,0.0,0.0,0.0,0.0,24,290.0,6960.0,1.6666666666666667,24,6960.0,0.0
PRV56944,No,0,0,0.0,0.0,0.0,0.0,3,60.0,180.0,0.0,3,180.0,0.0
PRV56945,No,0,0,0.0,0.0,0.0,0.0,57,375.43859649122805,21400.0,2.6315789473684212,57,21400.0,0.0
PRV56946,No,0,0,0.0,0.0,0.0,0.0,2,60.0,120.0,0.0,2,120.0,0.0
PRV56947,No,0,0,0.0,0.0,0.0,0.0,3,193.33333333333334,580.0,6.666666666666667,3,580.0,0.0
PRV56948,No,0,0,0.0,0.0,0.0,0.0,3,223.33333333333334,670.0,0.0,3,670.0,0.0
PRV56949,No,0,0,0.0,0.0,0.0,0.0,104,307.3076923076923,31960.0,4.8076923076923075,104,31960.0,0.0
PRV56950,No,0,0,0.0,0.0,0.0,0.0,3,380.0,1140.0,0.0,3,1140.0,0.0
PRV56951,No,0,0,0.0,0.0,0.0,0.0,19,272.10526315789474,5170.0,3.6842105263157894,19,5170.0,0.0
PRV56953,No,0,0,0.0,0.0,0.0,0.0,20,143.5,2870.0,7.0,20,2870.0,0.0
PRV56954,No,0,0,0.0,0.0,0.0,0.0,20,145.5,2910.0,0.0,20,2910.0,0.0
PRV56956,No,0,0,0.0,0.0,0.0,0.0,5,562.0,2810.0,0.0,5,2810.0,0.0
PRV56957,No,0,0,0.0,0.0,0.0,0.0,138,321.7391304347826,44400.0,4.27536231884058,138,44400.0,0.0
PRV56958,No,0,0,0.0,0.0,0.0,0.0,13,383.0769230769231,4980.0,0.0,13,4980.0,0.0
PRV56960,No,0,0,0.0,0.0,0.0,0.0,8,317.5,2540.0,3.75,8,2540.0,0.0
PRV56963,No,0,0,0.0,0.0,0.0,0.0,6,240.0,1440.0,0.0,6,1440.0,0.0
PRV56964,No,0,0,0.0,0.0,0.0,0.0,5,200.0,1000.0,0.0,5,1000.0,0.0
PRV56965,No,0,0,0.0,0.0,0.0,0.0,3,216.66666666666666,650.0,0.0,3,650.0,0.0
PRV56966,No,0,0,0.0,0.0,0.0,0.0,2,120.0,240.0,0.0,2,240.0,0.0
PRV56967,No,0,0,0.0,0.0,0.0,0.0,91,279.56043956043953,25440.0,4.175824175824176,91,25440.0,0.0
PRV56969,No,0,0,0.0,0.0,0.0,0.0,1,10.0,10.0,0.0,1,10.0,0.0
PRV56970,No,0,0,0.0,0.0,0.0,0.0,2,105.0,210.0,0.0,2,210.0,0.0
PRV56971,No,0,0,0.0,0.0,0.0,0.0,4,100.0,400.0,0.0,4,400.0,0.0
PRV56972,No,0,0,0.0,0.0,0.0,0.0,48,495.0,23760.0,1.25,48,23760.0,0.0
PRV56973,No,0,0,0.0,0.0,0.0,0.0,17,307.05882352941177,5220.0,0.5882352941176471,17,5220.0,0.0
PRV56974,No,0,0,0.0,0.0,0.0,0.0,1,80.0,80.0,0.0,1,80.0,0.0
PRV56976,No,0,0,0.0,0.0,0.0,0.0,6,323.3333333333333,1940.0,0.0,6,1940.0,0.0
PRV56977,No,0,0,0.0,0.0,0.0,0.0,8,130.0,1040.0,0.0,8,1040.0,0.0
PRV56978,No,0,0,0.0,0.0,0.0,0.0,120,200.25,24030.0,2.75,120,24030.0,0.0
PRV56980,No,0,0,0.0,0.0,0.0,0.0,17,180.58823529411765,3070.0,0.0,17,3070.0,0.0
PRV56981,No,0,0,0.0,0.0,0.0,0.0,7,101.42857142857143,710.0,0.0,7,710.0,0.0
PRV56982,No,0,0,0.0,0.0,0.0,0.0,24,394.5833333333333,9470.0,4.166666666666667,24,9470.0,0.0
PRV56984,No,0,0,0.0,0.0,0.0,0.0,3,260.0,780.0,0.0,3,780.0,0.0
PRV56985,No,0,0,0.0,0.0,0.0,0.0,17,114.11764705882354,1940.0,2.3529411764705883,17,1940.0,0.0
PRV56986,No,0,0,0.0,0.0,0.0,0.0,2,155.0,310.0,0.0,2,310.0,0.0
PRV56987,No,0,0,0.0,0.0,0.0,0.0,7,172.85714285714286,1210.0,0.0,7,1210.0,0.0
PRV56988,No,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0
PRV56989,No,0,0,0.0,0.0,0.0,0.0,2,55.0,110.0,0.0,2,110.0,0.0
PRV56990,No,0,0,0.0,0.0,0.0,0.0,55,151.27272727272728,8320.0,0.0,55,8320.0,0.0
PRV56991,No,0,0,0.0,0.0,0.0,0.0,15,442.6666666666667,6640.0,0.0,15,6640.0,0.0
PRV56992,No,0,0,0.0,0.0,0.0,0.0,2,50.0,100.0,0.0,2,100.0,0.0
PRV56993,No,0,0,0.0,0.0,0.0,0.0,24,225.0,5400.0,4.166666666666667,24,5400.0,0.0
PRV56995,No,0,0,0.0,0.0,0.0,0.0,10,433.0,4330.0,0.0,10,4330.0,0.0
PRV56996,No,0,0,0.0,0.0,0.0,0.0,11,185.45454545454547,2040.0,0.0,11,2040.0,0.0
PRV56997,No,0,0,0.0,0.0,0.0,0.0,25,87.2,2180.0,1.6,25,2180.0,0.0
PRV56998,No,0,0,0.0,0.0,0.0,0.0,2,165.0,330.0,0.0,2,330.0,0.0
PRV56999,No,0,0,0.0,0.0,0.0,0.0,8,293.75,2350.0,5.0,8,2350.0,0.0
PRV57000,No,0,0,0.0,0.0,0.0,0.0,61,310.0,18910.0,2.459016393442623,61,18910.0,0.0
PRV57002,No,0,0,0.0,0.0,0.0,0.0,50,209.0,10450.0,2.8,50,10450.0,0.0
PRV57004,No,0,0,0.0,0.0,0.0,0.0,123,271.869918699187,33440.0,3.3333333333333335,123,33440.0,0.0
PRV57005,No,0,0,0.0,0.0,0.0,0.0,2,155.0,310.0,0.0,2,310.0,0.0
PRV57006,No,0,0,0.0,0.0,0.0,0.0,105,386.2857142857143,40560.0,3.4285714285714284,105,40560.0,0.0
PRV57010,No,0,0,0.0,0.0,0.0,0.0,57,423.3333333333333,24130.0,4.912280701754386,57,24130.0,0.0
PRV57011,No,0,0,0.0,0.0,0.0,0.0,17,221.1764705882353,3760.0,11.176470588235293,17,3760.0,0.0
PRV57013,No,0,0,0.0,0.0,0.0,0.0,41,381.7073170731707,15650.0,0.0,41,15650.0,0.0
PRV57014,No,0,0,0.0,0.0,0.0,0.0,76,225.92105263157896,17170.0,4.605263157894737,76,17170.0,0.0
PRV57015,No,0,0,0.0,0.0,0.0,0.0,44,521.1363636363636,22930.0,3.409090909090909,44,22930.0,0.0
PRV57016,No,0,16,12350.0,197600.0,1068.0,7.625,0,0.0,0.0,0.0,16,197600.0,16.0
PRV57017,Yes,1,22,11913.636363636364,262100.0,1068.0,5.590909090909091,0,0.0,0.0,0.0,22,262100.0,22.0
PRV57018,Yes,1,24,13833.333333333334,332000.0,1068.0,5.458333333333333,9,76.66666666666667,690.0,0.0,33,332690.0,2.6666666666666665
PRV57020,No,0,6,8833.333333333334,53000.0,1068.0,4.5,0,0.0,0.0,0.0,6,53000.0,6.0
PRV57021,Yes,1,14,9785.714285714286,137000.0,1068.0,6.428571428571429,0,0.0,0.0,0.0,14,137000.0,14.0
PRV57023,No,0,15,11533.333333333334,173000.0,1068.0,5.933333333333334,0,0.0,0.0,0.0,15,173000.0,15.0
PRV57024,No,0,9,14744.444444444445,132700.0,1068.0,7.0,0,0.0,0.0,0.0,9,132700.0,9.0
PRV57025,Yes,1,17,8117.64705882353,138000.0,1068.0,5.705882352941177,32,207.5,6640.0,0.0,49,144640.0,0.53125
PRV57030,Yes,1,15,12333.333333333334,185000.0,1068.0,5.733333333333333,41,385.609756097561,15810.0,2.4390243902439024,56,200810.0,0.36585365853658536
PRV57031,No,0,14,11000.0,154000.0,1068.0,3.5,137,310.94890510948903,42600.0,2.4817518248175183,151,196600.0,0.10218978102189781
PRV57033,No,0,17,11882.35294117647,202000.0,1068.0,7.235294117647059,36,425.8333333333333,15330.0,3.3333333333333335,53,217330.0,0.4722222222222222
PRV57034,No,0,21,8761.904761904761,184000.0,1068.0,4.809523809523809,43,282.09302325581393,12130.0,2.7906976744186047,64,196130.0,0.4883720930232558
PRV57036,No,0,0,0.0,0.0,0.0,0.0,20,435.0,8700.0,0.0,20,8700.0,0.0
PRV57038,No,0,0,0.0,0.0,0.0,0.0,33,191.21212121212122,6310.0,2.727272727272727,33,6310.0,0.0
PRV57039,No,0,0,0.0,0.0,0.0,0.0,5,182.0,910.0,0.0,5,910.0,0.0
PRV57041,No,0,0,0.0,0.0,0.0,0.0,26,198.84615384615384,5170.0,0.0,26,5170.0,0.0
PRV57043,No,0,0,0.0,0.0,0.0,0.0,1,50.0,50.0,0.0,1,50.0,0.0
PRV57046,No,0,0,0.0,0.0,0.0,0.0,97,296.8041237113402,28790.0,2.6804123711340204,97,28790.0,0.0
PRV57047,No,0,0,0.0,0.0,0.0,0.0,16,258.125,4130.0,10.625,16,4130.0,0.0
PRV57048,No,0,0,0.0,0.0,0.0,0.0,5,44.0,220.0,0.0,5,220.0,0.0
PRV57049,Yes,1,17,15294.117647058823,260000.0,1068.0,5.176470588235294,4,140.0,560.0,0.0,21,260560.0,4.25
PRV57051,No,0,0,0.0,0.0,0.0,0.0,3,490.0,1470.0,0.0,3,1470.0,0.0
PRV57052,No,0,0,0.0,0.0,0.0,0.0,13,593.8461538461538,7720.0,3.076923076923077,13,7720.0,0.0
PRV57053,No,0,0,0.0,0.0,0.0,0.0,23,495.6521739130435,11400.0,0.0,23,11400.0,0.0
PRV57054,No,0,0,0.0,0.0,0.0,0.0,27,192.22222222222223,5190.0,1.4814814814814814,27,5190.0,0.0
PRV57056,No,0,0,0.0,0.0,0.0,0.0,10,125.0,1250.0,0.0,10,1250.0,0.0
PRV57057,No,0,0,0.0,0.0,0.0,0.0,26,406.15384615384613,10560.0,8.846153846153847,26,10560.0,0.0
PRV57058,No,0,0,0.0,0.0,0.0,0.0,29,362.7586206896552,10520.0,0.0,29,10520.0,0.0
PRV57059,No,0,0,0.0,0.0,0.0,0.0,9,472.22222222222223,4250.0,17.77777777777778,9,4250.0,0.0
PRV57061,No,0,0,0.0,0.0,0.0,0.0,1,100.0,100.0,0.0,1,100.0,0.0
PRV57062,No,0,0,0.0,0.0,0.0,0.0,58,276.2068965517241,16020.0,1.0344827586206897,58,16020.0,0.0
PRV57063,No,0,0,0.0,0.0,0.0,0.0,1,40.0,40.0,0.0,1,40.0,0.0
PRV57067,No,0,0,0.0,0.0,0.0,0.0,18,169.44444444444446,3050.0,8.333333333333334,18,3050.0,0.0
PRV57069,No,0,2,2000.0,4000.0,1068.0,4.5,0,0.0,0.0,0.0,2,4000.0,2.0
PRV57072,No,0,4,7500.0,30000.0,1068.0,5.5,0,0.0,0.0,0.0,4,30000.0,4.0
